datetime_utc,percentage,wind_100
2020-01-14 09:00:00+00:00,0.2610021588390456,5.516587
2020-01-14 10:00:00+00:00,0.24534825197975252,5.547799
2020-01-14 11:00:00+00:00,0.23962469100387007,5.8786383
2020-01-14 12:00:00+00:00,0.24532880613272234,6.144944
2020-01-14 13:00:00+00:00,0.2565685057161651,6.2349114
2020-01-14 14:00:00+00:00,0.2640551568227835,6.283129
2020-01-14 15:00:00+00:00,0.27316229518191687,6.384452
2020-01-14 16:00:00+00:00,0.2786913976874972,6.590528
2020-01-14 17:00:00+00:00,0.29450087132303165,6.704873
2020-01-14 18:00:00+00:00,0.3158264835661268,6.801347
2020-01-14 19:00:00+00:00,0.34180613519844427,6.911075
2020-01-14 20:00:00+00:00,0.35904163761619157,6.9901924
2020-01-14 21:00:00+00:00,0.36167330891427574,6.9436502
2020-01-14 22:00:00+00:00,0.3661523356802268,7.0717525
2020-01-14 23:00:00+00:00,0.3748640751497464,7.148932
2020-01-15 00:00:00+00:00,0.3861815581213099,7.1769657
2020-01-15 01:00:00+00:00,0.4017900913375324,7.149028
2020-01-15 02:00:00+00:00,0.41151949680163147,7.06563
2020-01-15 03:00:00+00:00,0.41178525671104377,6.984084
2020-01-15 04:00:00+00:00,0.39736292016366204,6.850596
2020-01-15 05:00:00+00:00,0.4119861971303557,6.6188917
2020-01-15 06:00:00+00:00,0.3888586030624642,6.412587
2020-01-15 07:00:00+00:00,0.35495800973985425,6.142968
2020-01-15 08:00:00+00:00,0.3247975009960486,5.8004575
2020-01-15 09:00:00+00:00,0.27668847544338887,5.040686
2020-01-15 10:00:00+00:00,0.2561666248775415,4.934363
2020-01-15 11:00:00+00:00,0.2560175400503099,5.133003
2020-01-15 12:00:00+00:00,0.27677922272952993,5.270619
2020-01-15 13:00:00+00:00,0.2900023987100508,5.254871
2020-01-15 14:00:00+00:00,0.2790867965771109,5.106717
2020-01-15 15:00:00+00:00,0.24521213105054127,4.9289823
2020-01-15 16:00:00+00:00,0.21003459377294975,4.904156
